id,isResult,side,h,a,goals,xG,datetime,forecast,result,date,team,is_home,opponent,home_title,away_title,h_goals,a_goals,xG_num,xGA_num,rolling_xg,rolling_xga,rest_days,is_derby,euro_travel
22284,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '0'}","{'h': '1.97087', 'a': '1.72228'}",2023-08-14 19:00:00+00:00,"{'w': 0.4422745733032807, 'd': 0.2147354449850397, 'l': 0.3429899779875677}",l,2023-08-14 19:00:00+00:00,Wolverhampton_Wanderers,False,Manchester_United,Manchester United,Wolverhampton Wanderers,1,0,1.72228,1.97087,0.8949197999999999,2.41361,78,False,False
22286,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '1', 'a': '4'}","{'h': '2.68821', 'a': '3.15562'}",2023-08-19 14:00:00+00:00,"{'w': 0.3418988678126544, 'd': 0.16613294890890243, 'l': 0.4919667712230504}",l,2023-08-19 14:00:00+00:00,Wolverhampton_Wanderers,True,Brighton,Wolverhampton Wanderers,Brighton,1,4,2.68821,3.15562,1.2713518000000001,2.744418,4,False,False
22299,True,a,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '0', 'a': '1'}","{'h': '1.89792', 'a': '1.40228'}",2023-08-26 14:00:00+00:00,"{'w': 0.49187603746715336, 'd': 0.22320695762628304, 'l': 0.28491700293370975}",w,2023-08-26 14:00:00+00:00,Wolverhampton_Wanderers,False,Everton,Everton,Wolverhampton Wanderers,0,1,1.40228,1.89792,1.49805,2.5037659999999997,7,False,False
21932,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '3', 'a': '2'}","{'h': '2.32935', 'a': '1.13911'}",2023-09-03 13:00:00+00:00,"{'w': 0.6393122245569572, 'd': 0.1878724694234975, 'l': 0.17281527796231602}",l,2023-09-03 13:00:00+00:00,Wolverhampton_Wanderers,False,Crystal_Palace,Crystal Palace,Wolverhampton Wanderers,3,2,1.13911,2.32935,1.46792,2.4756839999999998,7,False,False
21935,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '1', 'a': '3'}","{'h': '0.538833', 'a': '2.82701'}",2023-09-16 11:30:00+00:00,"{'w': 0.04644881759616519, 'd': 0.11090283259451876, 'l': 0.842648026979746}",l,2023-09-16 11:30:00+00:00,Wolverhampton_Wanderers,True,Liverpool,Wolverhampton Wanderers,Liverpool,1,3,0.538833,2.82701,1.4981426,2.4361539999999997,12,False,False
21945,True,a,"{'id': '256', 'title': 'Luton', 'short_title': 'LUT'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '1'}","{'h': '2.24101', 'a': '0.762984'}",2023-09-23 14:00:00+00:00,"{'w': 0.709563962540131, 'd': 0.17829681710944917, 'l': 0.11213920329822501}",d,2023-09-23 14:00:00+00:00,Wolverhampton_Wanderers,False,Luton,Luton,Wolverhampton Wanderers,1,1,0.762984,2.24101,1.3062833999999999,2.490182,7,False,False
21961,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '2', 'a': '1'}","{'h': '0.673985', 'a': '0.98075'}",2023-09-30 14:00:00+00:00,"{'w': 0.2437950851471363, 'd': 0.3399678858556932, 'l': 0.41623702899694104}",w,2023-09-30 14:00:00+00:00,Wolverhampton_Wanderers,True,Manchester_City,Wolverhampton Wanderers,Manchester City,2,1,0.673985,0.98075,0.9034384,2.055208,7,False,False
21974,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '1', 'a': '1'}","{'h': '1.76232', 'a': '1.81618'}",2023-10-08 13:00:00+00:00,"{'w': 0.379065840718558, 'd': 0.22000004822440636, 'l': 0.40093410925153794}",d,2023-10-08 13:00:00+00:00,Wolverhampton_Wanderers,True,Aston_Villa,Wolverhampton Wanderers,Aston Villa,1,1,1.76232,1.81618,0.9754463999999998,2.0388599999999997,7,False,False
21975,True,a,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '2'}","{'h': '1.01839', 'a': '2.30454'}",2023-10-21 14:00:00+00:00,"{'w': 0.15287690550098101, 'd': 0.18531665026790695, 'l': 0.661806419781608}",w,2023-10-21 14:00:00+00:00,Wolverhampton_Wanderers,False,Bournemouth,Bournemouth,Wolverhampton Wanderers,1,2,2.30454,1.01839,1.2085324,1.7766680000000001,13,False,False
21994,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '2', 'a': '2'}","{'h': '0.863393', 'a': '2.31987'}",2023-10-28 16:30:00+00:00,"{'w': 0.12337886452435534, 'd': 0.17655466808334289, 'l': 0.7000664407683332}",d,2023-10-28 16:30:00+00:00,Wolverhampton_Wanderers,True,Newcastle_United,Wolverhampton Wanderers,Newcastle United,2,2,0.863393,2.31987,1.2734444,1.67524,7,False,False
22003,True,a,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '1'}","{'h': '1.10165', 'a': '1.14803'}",2023-11-04 15:00:00+00:00,"{'w': 0.34475911288956884, 'd': 0.2873553586843857, 'l': 0.36788552842280736}",l,2023-11-04 15:00:00+00:00,Wolverhampton_Wanderers,False,Sheffield_United,Sheffield United,Wolverhampton Wanderers,2,1,1.14803,1.10165,1.3504536000000003,1.4473679999999998,6,False,False
22014,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '2', 'a': '1'}","{'h': '1.90884', 'a': '0.432315'}",2023-11-11 12:30:00+00:00,"{'w': 0.7316328392497214, 'd': 0.1935787970610301, 'l': 0.07478836159627561}",w,2023-11-11 12:30:00+00:00,Wolverhampton_Wanderers,True,Tottenham,Wolverhampton Wanderers,Tottenham,2,1,1.90884,0.432315,1.5974246,1.337681,6,False,False
22018,True,a,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '3', 'a': '2'}","{'h': '2.49057', 'a': '1.57875'}",2023-11-27 20:00:00+00:00,"{'w': 0.5762061704190176, 'd': 0.1875301311274607, 'l': 0.23626363237231152}",l,2023-11-27 20:00:00+00:00,Wolverhampton_Wanderers,False,Fulham,Fulham,Wolverhampton Wanderers,3,2,1.57875,2.49057,1.5607106,1.472559,16,False,False
22026,True,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '1'}","{'h': '3.30368', 'a': '1.07886'}",2023-12-02 15:00:00+00:00,"{'w': 0.798177328674214, 'd': 0.11646781442609223, 'l': 0.08535270650799667}",l,2023-12-02 15:00:00+00:00,Wolverhampton_Wanderers,False,Arsenal,Arsenal,Wolverhampton Wanderers,2,1,1.07886,3.30368,1.3155746000000001,1.929617,4,False,False
22042,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '1', 'a': '0'}","{'h': '1.11886', 'a': '0.781542'}",2023-12-05 19:30:00+00:00,"{'w': 0.43380664752877984, 'd': 0.3117581421747273, 'l': 0.25443521029503663}",w,2023-12-05 19:30:00+00:00,Wolverhampton_Wanderers,True,Burnley,Wolverhampton Wanderers,Burnley,1,0,1.11886,0.781542,1.366668,1.6219514,3,False,False
22054,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'h': '1', 'a': '1'}","{'h': '1.02199', 'a': '1.21801'}",2023-12-09 15:00:00+00:00,"{'w': 0.3079283980431912, 'd': 0.28638762285088293, 'l': 0.40568397910080295}",d,2023-12-09 15:00:00+00:00,Wolverhampton_Wanderers,True,Nottingham_Forest,Wolverhampton Wanderers,Nottingham Forest,1,1,1.02199,1.21801,1.34146,1.6452234000000001,3,False,False
22064,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '3', 'a': '0'}","{'h': '1.03828', 'a': '0.556206'}",2023-12-17 14:00:00+00:00,"{'w': 0.46724936883689927, 'd': 0.33830487392113173, 'l': 0.19444575724146024}",l,2023-12-17 14:00:00+00:00,Wolverhampton_Wanderers,False,West_Ham,West Ham,Wolverhampton Wanderers,3,0,0.556206,1.03828,1.0709332,1.7664164,7,False,False
22073,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '1'}","{'h': '1.74626', 'a': '1.75447'}",2023-12-24 13:00:00+00:00,"{'w': 0.38692888545819254, 'd': 0.22277479481782825, 'l': 0.3902963184013959}",w,2023-12-24 13:00:00+00:00,Wolverhampton_Wanderers,True,Chelsea,Wolverhampton Wanderers,Chelsea,2,1,1.74626,1.75447,1.1044352,1.6191963999999999,6,False,False
22077,True,a,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '4'}","{'h': '2.59347', 'a': '1.89483'}",2023-12-27 19:30:00+00:00,"{'w': 0.5332297551919774, 'd': 0.1853385732596601, 'l': 0.28143155967843625}",w,2023-12-27 19:30:00+00:00,Wolverhampton_Wanderers,False,Brentford,Brentford,Wolverhampton Wanderers,1,4,1.89483,2.59347,1.2676292,1.4771544,3,False,False
22094,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '3', 'a': '0'}","{'h': '2.64477', 'a': '0.519641'}",2023-12-30 15:00:00+00:00,"{'w': 0.8251609383397438, 'd': 0.12355674888200903, 'l': 0.051282172101387934}",w,2023-12-30 15:00:00+00:00,Wolverhampton_Wanderers,True,Everton,Wolverhampton Wanderers,Everton,3,0,2.64477,0.519641,1.5728111999999999,1.4247742,2,False,False
22095,True,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '0', 'a': '0'}","{'h': '1.3701', 'a': '1.14116'}",2024-01-22 19:45:00+00:00,"{'w': 0.4207365661196466, 'd': 0.26718676638764566, 'l': 0.31207666746690066}",d,2024-01-22 19:45:00+00:00,Wolverhampton_Wanderers,False,Brighton,Brighton,Wolverhampton Wanderers,0,0,1.14116,1.3701,1.5966451999999998,1.4551922,23,False,False
22111,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '3', 'a': '4'}","{'h': '2.27609', 'a': '3.22698'}",2024-02-01 20:15:00+00:00,"{'w': 0.26469022266158654, 'd': 0.16186772155031362, 'l': 0.5734404121083643}",l,2024-02-01 20:15:00+00:00,Wolverhampton_Wanderers,True,Manchester_United,Wolverhampton Wanderers,Manchester United,3,4,2.27609,3.22698,1.9406219999999998,1.8929322,10,False,False
22120,True,a,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '4'}","{'h': '2.35967', 'a': '2.48996'}",2024-02-04 14:00:00+00:00,"{'w': 0.3839104636610576, 'd': 0.18626673530058882, 'l': 0.42982270221060415}",w,2024-02-04 14:00:00+00:00,Wolverhampton_Wanderers,False,Chelsea,Chelsea,Wolverhampton Wanderers,2,4,2.48996,2.35967,2.089362,2.0139722,2,False,False
22134,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '0', 'a': '2'}","{'h': '1.05781', 'a': '1.84908'}",2024-02-10 15:00:00+00:00,"{'w': 0.21451573665593252, 'd': 0.22665908291069248, 'l': 0.5588251790596126}",l,2024-02-10 15:00:00+00:00,Wolverhampton_Wanderers,True,Brentford,Wolverhampton Wanderers,Brentford,0,2,1.05781,1.84908,1.921958,1.8650942000000001,6,False,False
22144,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '2'}","{'h': '1.59768', 'a': '1.77591'}",2024-02-17 15:00:00+00:00,"{'w': 0.34960497644707184, 'd': 0.2265285541508788, 'l': 0.42386646840609477}",w,2024-02-17 15:00:00+00:00,Wolverhampton_Wanderers,False,Tottenham,Tottenham,Wolverhampton Wanderers,1,2,1.77591,1.59768,1.748186,2.080702,7,False,False
22154,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '1', 'a': '0'}","{'h': '1.21618', 'a': '0.654342'}",2024-02-25 13:30:00+00:00,"{'w': 0.497163168708772, 'd': 0.30328637350890464, 'l': 0.19955045777770486}",w,2024-02-25 13:30:00+00:00,Wolverhampton_Wanderers,True,Sheffield_United,Wolverhampton Wanderers,Sheffield United,1,0,1.21618,0.654342,1.7631900000000003,1.9375504,7,False,False
22161,True,a,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '3', 'a': '0'}","{'h': '3.33495', 'a': '0.507769'}",2024-03-02 15:00:00+00:00,"{'w': 0.8950909524083736, 'd': 0.07631902863811342, 'l': 0.028587612704922584}",l,2024-03-02 15:00:00+00:00,Wolverhampton_Wanderers,False,Newcastle_United,Newcastle United,Wolverhampton Wanderers,3,0,0.507769,3.33495,1.4095258,1.9591444,6,False,False
22174,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '2', 'a': '1'}","{'h': '1.29589', 'a': '2.94155'}",2024-03-09 15:00:00+00:00,"{'w': 0.13999394513480565, 'd': 0.15039788849838628, 'l': 0.7096076395568183}",w,2024-03-09 15:00:00+00:00,Wolverhampton_Wanderers,True,Fulham,Wolverhampton Wanderers,Fulham,2,1,1.29589,2.94155,1.1707118,2.0755204,7,False,False
22186,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '0'}","{'h': '1.28271', 'a': '1.66232'}",2024-03-30 17:30:00+00:00,"{'w': 0.2959169354062932, 'd': 0.2407711123519067, 'l': 0.4633119519013327}",l,2024-03-30 17:30:00+00:00,Wolverhampton_Wanderers,False,Aston_Villa,Aston Villa,Wolverhampton Wanderers,2,0,1.66232,1.28271,1.2916138,1.9622464000000002,21,False,False
22197,True,a,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '1'}","{'h': '1.12581', 'a': '1.01021'}",2024-04-02 18:45:00+00:00,"{'w': 0.3815156678453466, 'd': 0.29585036747664545, 'l': 0.32263396467608435}",d,2024-04-02 18:45:00+00:00,Wolverhampton_Wanderers,False,Burnley,Burnley,Wolverhampton Wanderers,1,1,1.01021,1.12581,1.1384738000000003,1.8678724,3,False,False
22214,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '1', 'a': '2'}","{'h': '1.78341', 'a': '1.14133'}",2024-04-06 14:00:00+00:00,"{'w': 0.5240809232932592, 'd': 0.23285023706082353, 'l': 0.24306883879545796}",l,2024-04-06 14:00:00+00:00,Wolverhampton_Wanderers,True,West_Ham,Wolverhampton Wanderers,West Ham,1,2,1.78341,1.14133,1.2519198,1.9652699999999999,3,False,False
22223,True,a,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '2'}","{'h': '1.76244', 'a': '1.45688'}",2024-04-13 14:00:00+00:00,"{'w': 0.4495247449227716, 'd': 0.23069411060603556, 'l': 0.3197811436912073}",d,2024-04-13 14:00:00+00:00,Wolverhampton_Wanderers,False,Nottingham_Forest,Nottingham Forest,Wolverhampton Wanderers,2,2,1.45688,1.76244,1.441742,1.650768,7,False,False
22234,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '2'}","{'h': '0.164516', 'a': '1.66179'}",2024-04-20 18:30:00+00:00,"{'w': 0.032795473943770366, 'd': 0.20812666176816422, 'l': 0.7590778639586628}",l,2024-04-20 18:30:00+00:00,Wolverhampton_Wanderers,True,Arsenal,Wolverhampton Wanderers,Arsenal,0,2,0.164516,1.66179,1.2154672000000002,1.394816,7,False,False
22184,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '0', 'a': '1'}","{'h': '0.484454', 'a': '2.40311'}",2024-04-24 18:45:00+00:00,"{'w': 0.0571146530488489, 'd': 0.14207655616221423, 'l': 0.8008087489709951}",l,2024-04-24 18:45:00+00:00,Wolverhampton_Wanderers,True,Bournemouth,Wolverhampton Wanderers,Bournemouth,0,1,0.484454,2.40311,0.979894,1.6188960000000001,4,False,False
22244,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '256', 'title': 'Luton', 'short_title': 'LUT'}","{'h': '2', 'a': '1'}","{'h': '1.49011', 'a': '0.90435'}",2024-04-27 14:00:00+00:00,"{'w': 0.5089024509273953, 'd': 0.2623175310113957, 'l': 0.22878001798583184}",w,2024-04-27 14:00:00+00:00,Wolverhampton_Wanderers,True,Luton,Wolverhampton Wanderers,Luton,2,1,1.49011,0.90435,1.075874,1.574604,2,False,False
22253,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '5', 'a': '1'}","{'h': '4.52542', 'a': '0.396887'}",2024-05-04 16:30:00+00:00,"{'w': 0.9648507841872462, 'd': 0.027548491479624345, 'l': 0.007522417696845071}",l,2024-05-04 16:30:00+00:00,Wolverhampton_Wanderers,False,Manchester_City,Manchester City,Wolverhampton Wanderers,5,1,0.396887,4.52542,0.7985694000000001,2.2514220000000003,7,False,False
22264,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '3'}","{'h': '1.1561', 'a': '2.51452'}",2024-05-11 14:00:00+00:00,"{'w': 0.156695454602571, 'd': 0.17419712221052774, 'l': 0.6691073487648584}",l,2024-05-11 14:00:00+00:00,Wolverhampton_Wanderers,True,Crystal_Palace,Wolverhampton Wanderers,Crystal Palace,1,3,1.1561,2.51452,0.7384134,2.401838,6,False,False
22271,True,a,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '0'}","{'h': '5.65937', 'a': '0.731254'}",2024-05-19 15:00:00+00:00,"{'w': 0.971004193159309, 'd': 0.020114818148793307, 'l': 0.008086468577862247}",l,2024-05-19 15:00:00+00:00,Wolverhampton_Wanderers,False,Liverpool,Liverpool,Wolverhampton Wanderers,2,0,0.731254,5.65937,0.851761,3.201354,8,False,False
26604,True,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '0'}","{'h': '1.6283', 'a': '0.575835'}",2024-08-17 14:00:00+00:00,"{'w': 0.6310651503633714, 'd': 0.2407430489497424, 'l': 0.12819180043647813}",l,2024-08-17 14:00:00+00:00,Wolverhampton_Wanderers,False,Arsenal,Arsenal,Wolverhampton Wanderers,2,0,0.575835,1.6283,0.8700372,3.046392,89,False,False
26619,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '6'}","{'h': '2.4181', 'a': '2.02935'}",2024-08-25 13:00:00+00:00,"{'w': 0.4747852050168356, 'd': 0.19253048701010525, 'l': 0.3326842580139879}",l,2024-08-25 13:00:00+00:00,Wolverhampton_Wanderers,True,Chelsea,Wolverhampton Wanderers,Chelsea,2,6,2.4181,2.02935,1.0556351999999998,3.271392,7,False,False
26627,True,a,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '1'}","{'h': '1.41069', 'a': '0.937632'}",2024-08-31 14:00:00+00:00,"{'w': 0.47948163228322316, 'd': 0.2703465789919784, 'l': 0.25017178868901807}",d,2024-08-31 14:00:00+00:00,Wolverhampton_Wanderers,False,Nottingham_Forest,Nottingham Forest,Wolverhampton Wanderers,1,1,0.937632,1.41069,1.1637841999999998,2.648446,6,False,False
26641,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '1', 'a': '2'}","{'h': '1.46969', 'a': '1.48343'}",2024-09-15 15:30:00+00:00,"{'w': 0.3743628270830111, 'd': 0.24518847365237398, 'l': 0.38044869913137663}",l,2024-09-15 15:30:00+00:00,Wolverhampton_Wanderers,True,Newcastle_United,Wolverhampton Wanderers,Newcastle United,1,2,1.46969,1.48343,1.2265021999999999,2.442228,15,False,False
26647,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '3', 'a': '1'}","{'h': '2.37351', 'a': '0.520117'}",2024-09-21 14:00:00+00:00,"{'w': 0.7883203534838426, 'd': 0.14796207059199518, 'l': 0.06371754023337804}",l,2024-09-21 14:00:00+00:00,Wolverhampton_Wanderers,False,Aston_Villa,Aston Villa,Wolverhampton Wanderers,3,1,0.520117,2.37351,1.1842747999999998,1.7850560000000002,5,False,False
26658,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '1', 'a': '2'}","{'h': '0.748925', 'a': '2.11724'}",2024-09-28 16:30:00+00:00,"{'w': 0.11991081292773989, 'd': 0.18991288012886237, 'l': 0.69017629878477}",l,2024-09-28 16:30:00+00:00,Wolverhampton_Wanderers,True,Liverpool,Wolverhampton Wanderers,Liverpool,1,2,0.748925,2.11724,1.2188928,1.882844,7,False,False
26667,True,a,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '5', 'a': '3'}","{'h': '4.13513', 'a': '0.696254'}",2024-10-05 14:00:00+00:00,"{'w': 0.9220624991687179, 'd': 0.053822746499689024, 'l': 0.02408578207990112}",l,2024-10-05 14:00:00+00:00,Wolverhampton_Wanderers,False,Brentford,Brentford,Wolverhampton Wanderers,5,3,0.696254,4.13513,0.8745236000000001,2.304,6,False,False
26681,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '1', 'a': '2'}","{'h': '0.761217', 'a': '1.36569'}",2024-10-20 13:00:00+00:00,"{'w': 0.2086798848670019, 'd': 0.27930963742890375, 'l': 0.5120104776812215}",l,2024-10-20 13:00:00+00:00,Wolverhampton_Wanderers,True,Manchester_City,Wolverhampton Wanderers,Manchester City,1,2,0.761217,1.36569,0.8392406000000001,2.295,14,False,False
26686,True,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '2'}","{'h': '1.51347', 'a': '1.11074'}",2024-10-26 14:00:00+00:00,"{'w': 0.4652130133292616, 'd': 0.2562318885999335, 'l': 0.2785550979764512}",d,2024-10-26 14:00:00+00:00,Wolverhampton_Wanderers,False,Brighton,Brighton,Wolverhampton Wanderers,2,2,1.11074,1.51347,0.7674506000000001,2.301008,6,False,False
26701,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '2', 'a': '2'}","{'h': '1.65018', 'a': '2.64849'}",2024-11-02 17:30:00+00:00,"{'w': 0.22947089567805395, 'd': 0.1796637869027032, 'l': 0.5908651739398341}",d,2024-11-02 17:30:00+00:00,Wolverhampton_Wanderers,True,Crystal_Palace,Wolverhampton Wanderers,Crystal Palace,2,2,1.65018,2.64849,0.9934632000000001,2.356004,7,False,False
26711,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '2', 'a': '0'}","{'h': '0.912781', 'a': '0.792655'}",2024-11-09 15:00:00+00:00,"{'w': 0.3640465097747585, 'd': 0.33893067639555435, 'l': 0.29702281382959345}",w,2024-11-09 15:00:00+00:00,Wolverhampton_Wanderers,True,Southampton,Wolverhampton Wanderers,Southampton,2,0,0.912781,0.792655,1.0262344,2.0910870000000004,6,False,False
26717,True,a,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '4'}","{'h': '0.717158', 'a': '1.33903'}",2024-11-23 15:00:00+00:00,"{'w': 0.20014926961079627, 'd': 0.2836410121689354, 'l': 0.5162097182028248}",w,2024-11-23 15:00:00+00:00,Wolverhampton_Wanderers,False,Fulham,Fulham,Wolverhampton Wanderers,1,4,1.33903,0.717158,1.1547896000000002,1.4074926,14,False,False
